,ell,TT_out,EE_out,BB_out,TT_in,EE_in,BB_in,wl_TT,wl_EE,wl_BB
251,253,2.608603598801644e-07,1.334334440186633e-10,3.633432925298015e-13,4.3638371595269853e-07,2.250732469062666e-10,1.3624219031946878e-13,0.0009592682951532479,0.0009596899574773408,0.0009596899574773408
252,254,2.2098449897194584e-07,1.1123828449643455e-10,3.080502091113336e-13,3.7841460662358835e-07,1.9107059093626168e-10,3.249391028181727e-14,0.0009075943939884362,0.0009079933421903485,0.0009079933421903485
253,255,2.0064546876992477e-07,9.52058613673664e-11,3.6180811859524157e-13,3.5404870640159504e-07,1.6789420892515098e-10,1.4362454477589452e-13,0.0008585153978792952,0.0008588927725926766,0.0008588927725926766
254,256,1.820290940492184e-07,8.418761408771311e-11,3.0583670974804907e-13,3.3933821879392177e-07,1.5811703669465618e-10,3.467306311926174e-14,0.0008119119682320913,0.000812268857633329,0.000812268857633329
255,257,1.4424905785757277e-07,8.178282141755844e-11,3.6525311179984953e-13,2.7416006635637253e-07,1.5457575329843402e-10,1.4374116388155868e-13,0.0007676696447666358,0.0007680070867191984,0.0007680070867191984
256,258,1.1005229317923134e-07,6.762992675774591e-11,2.822743700077563e-13,2.231502062741164e-07,1.3458953222178432e-10,3.1709489811014885e-14,0.0007256786785538545,0.0007259976626792444,0.0007259976626792444
257,259,1.0054325791664807e-07,6.30568753629232e-11,3.66591507550392e-13,2.1017811112032404e-07,1.3002302516480195e-10,1.4608275866882807e-13,0.0006858338691000692,0.0006861353387771633,0.0006861353387771633
258,260,9.683629040558778e-08,5.499991866841848e-11,2.641510636074818e-13,2.1063750633462793e-07,1.215160430838298e-10,3.080694312438003e-14,0.0006480344054663448,0.0006483192597608959,0.0006483192597608959
259,261,7.006340095326756e-08,4.682391809809853e-11,3.573121322581286e-13,1.6149785405312634e-07,1.0880528519033718e-10,1.4693676068331667e-13,0.0006121837114058421,0.0006124528069319086,0.0006124528069319086
260,262,6.672581623135779e-08,3.845863687794939e-11,2.5260065367499496e-13,1.6461900732782907e-07,9.623791862513862e-11,3.1192272383929596e-14,0.0005781892944970539,0.0005784434472121129,0.0005784434472121129
261,263,5.460902504549925e-08,3.491676622270225e-11,3.5159620332045834e-13,1.4105761647950882e-07,9.021665650233894e-11,1.528903855230129e-13,0.0005459625992460469,0.0005462025861815362,0.0005462025861815362
262,264,4.1947767351415555e-08,2.7772177888247352e-11,2.4170073429518357e-13,1.1395265489315661e-07,7.905990672753737e-11,3.1282682908461575e-14,0.0005154188641263678,0.0005156454250553873,0.0005156454250553873
263,265,3.3188307296958887e-08,2.460696909014728e-11,3.6854830785521073e-13,1.0172238938743054e-07,8.023677573950825e-11,1.5632602633955845e-13,0.0004864769825211428,0.0004866908215650307,0.0004866908215650307
264,266,3.089440479500651e-08,1.748496785584593e-11,2.4281119045075987e-13,9.952998051315338e-08,6.125511622621517e-11,3.192610978241357e-14,0.00045905936752802976,0.00045926115470351186,0.00045926115470351186
265,267,2.1775979688079154e-08,1.5899702921371763e-11,3.7062179505372597e-13,7.794196862323723e-08,5.82027916446294e-11,1.6059421263046682e-13,0.0004330918205841014,0.0004332821932926917,0.0004332821932926917
266,268,2.2716289494036247e-08,1.3251223365692445e-11,2.5013804528865117e-13,7.872151000031056e-08,5.507015670015068e-11,3.277509449407348e-14,0.0004085034038644494,0.0004086829683257619,0.0004086829683257619
267,269,1.4499586673652036e-08,1.0911376025641447e-11,3.852525013095754e-13,5.810489611602753e-08,4.9109733358032824e-11,1.6397160268600587e-13,0.00038522631640525265,0.0003853956490358607,0.0003853956490358607
268,270,1.3754056159702628e-08,8.15192854569525e-12,2.353105639590607e-13,5.7654424800096434e-08,4.368583195784857e-11,3.39331468345952e-14,0.00036319577389926284,0.00036335542263872067,0.00036335542263872067
269,271,1.0220460601201125e-08,7.773632360354168e-12,4.142640168842479e-13,5.394137415772612e-08,4.422022103487352e-11,1.6746048536174746e-13,0.0003423498921091407,0.00034250037769475745,0.00034250037769475745
270,272,1.0459478136368742e-08,5.239426190105012e-12,2.225955995014541e-13,4.8158224949685306e-08,3.6587452623822016e-11,3.433793621688299e-14,0.0003226295738417605,0.00032277139103369166,0.00032277139103369166
271,273,6.304436227275266e-09,4.3197215200152474e-12,3.868069513985494e-13,3.396119552892553e-08,3.1769483961745704e-11,1.7006140446209723e-13,0.0003039783994245379,0.0003041120181827341,0.0003041120181827341
272,274,7.570150847815008e-09,3.316561156280642e-12,2.2564682990525736e-13,3.638414539857011e-08,3.0935398361524855e-11,3.553434981955634e-14,0.0002863425206229789,0.00028646838723750433,0.00028646838723750433
273,275,5.252299609733804e-09,2.3628575536839576e-12,3.5825733741134946e-13,2.8604952494136606e-08,2.675639308178088e-11,1.7691147115898197e-13,0.00026967055793701154,0.000269789096113217,0.000269789096113217
274,276,7.1735400600530825e-09,2.2908964687005146e-12,2.280649102975231e-13,3.312908697049023e-08,2.491165381374e-11,3.732936097437338e-14,0.0002539135012122088,0.00025402511311221703,0.00025402511311221703
275,277,4.467595797741933e-09,1.7179445322179334e-12,3.4974676257376877e-13,2.2484669481538346e-08,2.0749179574611366e-11,1.824683820422429e-13,0.00023902461350078043,0.000239129680742712,0.000239129680742712
276,278,6.381127975920654e-09,1.730784270366255e-12,2.1224645576482808e-13,2.2796144317251023e-08,2.209260104226792e-11,3.958675577674203e-14,0.0002249593381061216,0.00022505822272246044,0.00022505822272246044
277,279,3.848960049628959e-09,1.5701005368268346e-12,3.5175733128186315e-13,1.9840628621128098e-08,1.8354417513129606e-11,1.8998988942406478e-13,0.0002116752087438438,0.00021176825410031263,0.00021176825410031263
278,280,6.963245699739487e-09,2.0240660334106202e-12,2.1135145501405253e-13,1.9159889236344435e-08,1.716775898417251e-11,4.0881292178510803e-14,0.0001991317627514608,0.00019921929442774652,0.00019921929442774652
279,281,4.20471191072962e-09,2.3509902561451405e-12,3.396135624389867e-13,1.5621074827949257e-08,1.4752012009767703e-11,1.9590716491033084e-13,0.00018729045727836188,0.0001873727839120007,0.0001873727839120007
280,282,7.39561684823047e-09,2.845006706186427e-12,1.966032781054656e-13,1.6468625154072295e-08,1.3307440175247064e-11,4.2291088740922524e-14,0.0001761145883872699,0.00017619200248197235,0.00017619200248197235
281,283,5.795549946966641e-09,3.0283777695404973e-12,3.2546541552698354e-13,1.1565342461682077e-08,1.2069733299424052e-11,2.0041405581896195e-13,0.00016556921299811777,0.00016564199169778269,0.00016564199169778269
282,284,7.836802124589478e-09,3.70389797316624e-12,1.966497445160327e-13,1.4754354325020863e-08,1.137749517544666e-11,4.440424892627999e-14,0.00015562107360513072,0.00015568947943476745,0.00015568947943476745
283,285,6.4311776620104096e-09,4.343114460399924e-12,3.263011009612925e-13,9.812861461307312e-09,1.0202108244188799e-11,2.0779594838452307e-13,0.00014623852569789584,0.00014630280727264322,0.00014630280727264322
284,286,9.226925092863492e-09,5.291734678186086e-12,1.972724747992199e-13,1.2585411263403596e-08,9.513400963086212e-12,4.658039469542622e-14,0.00013739146781729188,0.00013745186052069205,0.00013745186052069205
285,287,6.511688024133636e-09,5.900677405732875e-12,3.3783950995221134e-13,8.335136788510263e-09,7.83899606169129e-12,2.1430145414739636e-13,0.00012905127417738588,0.00012910800081004093,0.00012910800081004093
286,288,1.1323147620423426e-08,6.341902648993871e-12,1.9047541367343685e-13,1.0698142942926836e-08,7.094677927688478e-12,4.8353629144882806e-14,0.00012119072978470615,0.00012124400118441542,0.00012124400118441542
287,289,8.027492112981754e-09,7.546095630785844e-12,3.56308097942373e-13,7.48742500790789e-09,6.15775765214452e-12,2.2185171821051117e-13,0.00011378396798673522,0.00011383398362118099,0.00011383398362118099
288,290,1.150033856154452e-08,7.030608834804467e-12,2.0643167709941102e-13,1.021805729693941e-08,5.223415263837663e-12,5.031930483896624e-14,0.00010680641038196325,0.00010685335891498287,0.00010685335891498287
289,291,9.562871283134492e-09,9.969982386528073e-12,3.795193537667388e-13,7.060789784172723e-09,5.85522829462628e-12,2.287201319560253e-13,0.00010023470902444532,0.00010027876885689843,0.00010027876885689843
290,292,1.189425262177361e-08,1.063434484851574e-11,2.0919892643836623e-13,9.385757601978842e-09,4.652858788691883e-12,5.2724009410071146e-14,9.404669085646928e-05,9.40880306426794e-05,9.40880306426794e-05
291,293,9.503971447957852e-09,1.1976518893883879e-11,3.7085262705186183e-13,5.731853723541859e-09,4.269391764826795e-12,2.351617599730405e-13,8.822130430369058e-05,8.826008344441186e-05,8.826008344441186e-05
292,294,1.2154935617593665e-08,1.1788951532878094e-11,2.2071441754058924e-13,8.818338050150482e-09,3.934417097917634e-12,5.462445607760893e-14,8.273856796789863e-05,8.277493708072946e-05,8.277493708072946e-05
293,295,1.0265900931924798e-08,1.3609660801302322e-11,3.666182999054921e-13,5.386079950721573e-09,3.644727576556053e-12,2.426259050083736e-13,7.757952135344747e-05,7.761362272158524e-05,7.761362272158524e-05
294,296,1.5688091493572048e-08,1.4814445539012625e-11,2.2555998873853706e-13,8.329384543045435e-09,3.1137113535317656e-12,5.719868452281675e-14,7.272617756431158e-05,7.275814556451455e-05,7.275814556451455e-05
295,297,1.063005473515057e-08,1.3673099819626072e-11,3.8034189206459487e-13,4.905002821742871e-09,2.626538683299803e-12,2.5014702534589877e-13,6.816147790970207e-05,6.819143942029742e-05,6.819143942029742e-05
296,298,1.576692598980638e-08,1.575561133557597e-11,2.413099435934298e-13,8.236278015306474e-09,2.427413970743751e-12,5.941803683875245e-14,6.386924835719928e-05,6.389732314694937e-05,6.389732314694937e-05
297,299,1.1274273199160172e-08,1.572097268409875e-11,4.056979311215151e-13,4.935644715677081e-09,2.1376298942017394e-12,2.5809137998837605e-13,5.983415777341858e-05,5.98604588720313e-05,5.98604588720313e-05
298,300,1.654399194581124e-08,1.8569148413632195e-11,2.223642103272327e-13,8.283451368377494e-09,2.156598987898817e-12,6.17111498253996e-14,5.6041677893322484e-05,5.6066311944365306e-05,5.6066311944365306e-05
299,301,1.3937908323956632e-08,1.897493066190269e-11,4.515360259115637e-13,4.547479254331029e-09,1.8128705368070151e-12,2.6566724251425946e-13,5.247804496042103e-05,5.250111255737348e-05,5.250111255737348e-05
300,302,1.6695276587513054e-08,2.0645171366424825e-11,2.118023842145773e-13,8.385686771432213e-09,1.7478013820281866e-12,6.42852343809941e-14,4.913022298125612e-05,4.9151818987410134e-05,4.9151818987410134e-05
301,303,1.2776438572845046e-08,2.2781769246318455e-11,4.4902605580879694e-13,4.5098990074840436e-09,1.5671362518220386e-12,2.742391167987874e-13,4.5985868538745286e-05,4.600608239163863e-05,4.600608239163863e-05
302,304,1.695574418087913e-08,2.251722116585962e-11,2.0424617103377976e-13,8.34491271654922e-09,1.423348708765869e-12,6.666709404240924e-14,4.303329711015772e-05,4.3052213111201985e-05,4.3052213111201985e-05
303,305,1.3536653104349224e-08,2.4838072381580627e-11,4.347699562524106e-13,4.689816742489301e-09,1.2460101894633374e-12,2.8225036087960295e-13,4.026145083671001e-05,4.027914842665115e-05,4.027914842665115e-05
304,306,1.7839401607927194e-08,2.509693233781523e-11,2.2121478040396597e-13,8.524845379605585e-09,1.1489219169657539e-12,6.909311620611714e-14,3.765986769299525e-05,3.767642171382205e-05,3.767642171382205e-05
305,307,1.2761645441553712e-08,2.558957879876429e-11,4.3630515952947514e-13,4.687363804244711e-09,1.0158790419066156e-12,2.902926291544876e-13,3.521865200569706e-05,3.523413294959062e-05,3.523413294959062e-05
306,308,1.8313997173438083e-08,2.6189641319171806e-11,2.5454813744799066e-13,8.684962906236058e-09,1.0166290925912148e-12,7.169962860433988e-14,3.292844627228051e-05,3.294292051817615e-05,3.294292051817615e-05
307,309,1.4482430166432215e-08,2.7436527111013295e-11,4.137844584303347e-13,4.752456924537586e-09,8.371031180162189e-13,2.987931232308336e-13,3.0780404231601724e-05,3.0793934269913625e-05,3.0793934269913625e-05
308,310,1.8546461694279155e-08,2.4278868029637715e-11,2.5923520553455205e-13,9.045370047741617e-09,8.462411443031313e-13,7.425586438267247e-14,2.876616513962347e-05,2.877880978566181e-05,2.877880978566181e-05
309,311,1.4505077812156726e-08,2.6943425466315215e-11,4.374860823443414e-13,4.7035971561475675e-09,7.193907252113322e-13,3.075141935080443e-13,2.6877829204671893e-05,2.6889643801262104e-05,2.6889643801262104e-05
310,312,2.0386616975472668e-08,3.0088876947400206e-11,2.6141231333669437e-13,9.100283014066272e-09,8.424176543061967e-13,7.67460206682982e-14,2.5107934137912106e-05,2.5118970747706526e-05,2.5118970747706526e-05
311,313,1.3630892478897395e-08,2.8640438568660523e-11,4.987792220948379e-13,4.885415672442843e-09,5.865916437908027e-13,3.1635176912719075e-13,2.3449432775957803e-05,2.3459740363910963e-05,2.3459740363910963e-05
312,314,1.7515475648533798e-08,2.8710386465733782e-11,2.518116190396825e-13,9.349526597949733e-09,5.764217507634588e-13,7.9232901492463e-14,2.1895671733759155e-05,2.19052963402196e-05,2.19052963402196e-05
313,315,1.4621048869041179e-08,2.99410135291483e-11,5.081277318872984e-13,4.935267248505062e-09,4.950352785597011e-13,3.250124997186498e-13,2.0440371047133893e-05,2.0449355951987524e-05,2.0449355951987524e-05
314,316,1.9255290218118534e-08,3.457778001529028e-11,2.7292677796230723e-13,9.629383441395315e-09,6.156636622286352e-13,8.177040453295336e-14,1.90776047655144e-05,1.9085990643797044e-05,1.9085990643797044e-05
315,317,1.4385201686066534e-08,3.11205248510253e-11,4.787832920130834e-13,5.0636783636985915e-09,4.3112554457270564e-13,3.3392215766792024e-13,1.7801782456679423e-05,1.7809607526059497e-05,1.7809607526059497e-05
316,318,2.0179196094432485e-08,3.3356039837512495e-11,2.715449335231867e-13,9.872393868910409e-09,5.515435798375392e-13,8.431637445678902e-14,1.660763158642118e-05,1.6614931746937055e-05,1.6614931746937055e-05
317,319,1.3058651344885683e-08,3.355192038299777e-11,4.670866781559933e-13,5.130906465132809e-09,4.3645859288708587e-13,3.4328231870164407e-13,1.5490180737264055e-05,1.5496989703684914e-05,1.5496989703684914e-05
318,320,1.9829393035633986e-08,3.461848250747644e-11,2.701060720833166e-13,1.0024455368657788e-08,4.897805889279839e-13,8.679818801995291e-14,1.4444743631499847e-05,1.4451093058663612e-05,1.4451093058663612e-05
319,321,1.516061019459727e-08,3.736179390627488e-11,4.624192338917419e-13,5.209570216773221e-09,4.18916458344446e-13,3.522043228160165e-13,1.3466903924936366e-05,1.3472823526403459e-05,1.3472823526403459e-05
320,322,1.9818952094025053e-08,3.38093041526037e-11,2.7167536086679247e-13,1.0310425745616752e-08,4.77138100118722e-13,8.933068089416293e-14,1.2552500738868653e-05,1.25580183992161e-05,1.25580183992161e-05
321,323,1.416526529762901e-08,3.41761107530087e-11,4.736479423539966e-13,5.285516676622469e-09,3.8386338348368363e-13,3.613554162225871e-13,1.1697614898873931e-05,1.1702756779940495e-05,1.1702756779940495e-05
322,324,1.9168659142543345e-08,4.069193861115118e-11,2.7323281485829546e-13,1.052891730094334e-08,4.835847320151458e-13,9.186538534795283e-14,1.089855585010494e-05,1.0903346491484657e-05,1.0903346491484657e-05
323,325,1.5022157042632962e-08,3.690340674228467e-11,4.660257640823793e-13,5.400334243265831e-09,3.430065124989508e-13,3.7079001580910573e-13,1.015184921980646e-05,1.0156311633875071e-05,1.0156311633875071e-05
324,326,1.9226823968186178e-08,3.912676209148894e-11,2.811823483482772e-13,1.0834670432785294e-08,4.3901456204791527e-13,9.422632227519692e-14,9.45422499880987e-06,9.458380760556231e-06,9.458380760556231e-06
325,327,1.3818243148629981e-08,4.0153930018049215e-11,4.990741878988945e-13,5.523246027991659e-09,3.335513264000119e-13,3.8010628630733224e-13,8.802606314767661e-06,8.806475646690246e-06,8.806475646690246e-06
326,328,2.169871114993427e-08,3.740892054003618e-11,2.738322801500657e-13,1.0997543067742451e-08,4.3923511269801354e-13,9.664235827383886e-14,8.194098770874883e-06,8.197700623191937e-06,8.197700623191937e-06
327,329,1.3906237828296484e-08,3.524281741882805e-11,5.114641966704642e-13,5.6204097134645176e-09,3.2786867083788837e-13,3.892570762274183e-13,7.625980324785682e-06,7.629332451196492e-06,7.629332451196492e-06
328,330,2.1378155721399026e-08,4.273271654023397e-11,2.7338479704088484e-13,1.1238056095165105e-08,4.2796662319958895e-13,9.901544154511373e-14,7.095691683372493e-06,7.0988107125965115e-06,7.0988107125965115e-06
329,331,1.4676924641692706e-08,4.096636559486145e-11,5.300966348473707e-13,5.714428191461462e-09,3.208266247005717e-13,3.985736650881359e-13,6.600827189890057e-06,6.603728693200327e-06,6.603728693200327e-06
330,332,1.986250533204909e-08,3.894114080973518e-11,2.5926624325867296e-13,1.1510752716466112e-08,4.305940534299528e-13,1.0134151666219818e-13,6.1391261809985035e-06,6.141824735955921e-06,6.141824735955921e-06
331,333,1.513894886635396e-08,4.328328750557223e-11,5.45075623416457e-13,5.808737856286148e-09,3.148901636825482e-13,4.080680179042029e-13,5.708464791967768e-06,5.710974042553183e-06,5.710974042553183e-06
332,334,1.9745333948435694e-08,3.891882201087426e-11,2.5839231045257066e-13,1.175661035166159e-08,4.170951851623327e-13,1.0361910916096441e-13,5.30684818923018e-06,5.309180902562191e-06,5.309180902562191e-06
333,335,1.3600198558034427e-08,4.098874639973301e-11,5.464102271737728e-13,5.913724598787866e-09,3.3081758935482496e-13,4.1735043756953783e-13,4.932403210268973e-06,4.934571330086456e-06,4.934571330086456e-06
334,336,2.0163286400062825e-08,4.246188516365942e-11,2.6639478481685715e-13,1.198466589853201e-08,4.1960764239151444e-13,1.0584529740427225e-13,4.583371391628113e-06,4.585386088708106e-06,4.585386088708106e-06
335,337,1.4488659189473047e-08,4.380483266363683e-11,5.390971365130274e-13,6.015491663470387e-09,3.150604423720312e-13,4.264411748181368e-13,4.258102366602621e-06,4.259974086276042e-06,4.259974086276042e-06
336,338,2.1021899440209943e-08,4.641036783736178e-11,2.776078763239074e-13,1.2189521744521734e-08,4.2945361304972323e-13,1.0798045731044871e-13,3.955047614919869e-06,3.956786121839811e-06,3.956786121839811e-06
337,339,1.323397408527832e-08,4.339619083459709e-11,5.381535339795977e-13,6.107939923611783e-09,3.1749470916343123e-13,4.357471317020141e-13,3.6727545474499284e-06,3.6743689677597887e-06,3.6743689677597887e-06
338,340,2.1154561951477846e-08,4.4180418947863316e-11,2.6710999787987213e-13,1.2414588112709286e-08,4.3289446774825095e-13,1.1008623324794502e-13,3.409860909688336e-06,3.4113597707299e-06,3.4113597707299e-06
339,341,1.3211674133439746e-08,4.480372619732062e-11,5.404244019108451e-13,6.2016373476325116e-09,3.0874591964062107e-13,4.451408121461781e-13,3.16508948843725e-06,3.1664807561320124e-06,3.1664807561320124e-06
340,342,2.1270329725384832e-08,4.909011335527259e-11,2.5437331221035163e-13,1.2618204270861049e-08,4.2429512924786823e-13,1.1209820941588286e-13,2.9372431067715203e-06,2.938534220801959e-06,2.938534220801959e-06
341,343,1.3979341280488044e-08,4.3812064761321724e-11,5.608661313253676e-13,6.269572322372378e-09,3.1713140303517733e-13,4.541221851508425e-13,2.725199893014562e-06,2.726397799925811e-06,2.726397799925811e-06
342,344,2.027573468003111e-08,4.88152308080189e-11,2.8335576750208147e-13,1.2845374976739475e-08,4.285224775433021e-13,1.140353647923976e-13,2.527908810066297e-06,2.5290199944026635e-06,2.5290199944026635e-06
343,345,1.3704530413557499e-08,5.149292051349478e-11,5.949325800249277e-13,6.360603598173437e-09,3.102541616323402e-13,4.628998095152356e-13,2.3443854320209853e-06,2.3454159456060065e-06,2.3454159456060065e-06
344,346,1.9958816301084748e-08,4.990481216052313e-11,2.9333661417786524e-13,1.3035864135444505e-08,4.286802493215027e-13,1.158948037329773e-13,2.173707955588209e-06,2.174663445051463e-06,2.174663445051463e-06
345,347,1.2730822721217118e-08,5.0312678946652764e-11,5.946063092365372e-13,6.429770173203627e-09,3.110662668397435e-13,4.718367102046798e-13,2.015013434384794e-06,2.0158991670334325e-06,2.0158991670334325e-06
346,348,2.1478290682369443e-08,4.905364828486661e-11,3.0067471788354675e-13,1.32242589218769e-08,4.329851010544144e-13,1.176643013689163e-13,1.8674942247003573e-06,1.8683151128283147e-06,1.8683151128283147e-06
347,349,1.2846197867120504e-08,5.17389298895908e-11,6.135003037430647e-13,6.502548587116106e-09,3.1265021258942164e-13,4.806109829362501e-13,1.730394631854485e-06,1.7311552555775376e-06,1.7311552555775376e-06
348,350,1.9978647080476047e-08,4.903105138687746e-11,2.955967146459463e-13,1.340200722700563e-08,4.2948357215664106e-13,1.1930823072594156e-13,1.6030077467595697e-06,1.6037123754598539e-06,1.6037123754598539e-06
349,351,1.4064735600924966e-08,5.0018584044357776e-11,6.206566142984118e-13,6.560230077358515e-09,3.1432232807913954e-13,4.88791398936897e-13,1.48467246278107e-06,1.4853250752403121e-06,1.4853250752403121e-06
350,352,2.0379658468202767e-08,4.857552936547266e-11,2.749585182272738e-13,1.3572224759921277e-08,4.274531591307714e-13,1.208324318079261e-13,1.3747706634461743e-06,1.375374966742731e-06,1.375374966742731e-06
351,353,1.3188433986051109e-08,5.0032981924404083e-11,6.356679705420241e-13,6.6221330035581016e-09,3.1211770273880427e-13,4.968295332357537e-13,1.2727245719934887e-06,1.2732840192343373e-06,1.2732840192343373e-06
352,354,2.0371091796559257e-08,5.3184240374760926e-11,2.717027538718142e-13,1.3730196513344562e-08,4.285300757870023e-13,1.2223520753650196e-13,1.177994254180789e-06,1.1785120611358353e-06,1.1785120611358353e-06
353,355,1.3640556178612222e-08,4.9796452761006324e-11,6.404910102238842e-13,6.6817622774780096e-09,3.095543898912909e-13,5.049877649006613e-13,1.090075266175375e-06,1.0905544268778542e-06,1.0905544268778542e-06
354,356,1.8852923135560263e-08,4.789768750479381e-11,2.6706976839666156e-13,1.3888148058012262e-08,4.2936368755108174e-13,1.2350238020515259e-13,1.0084964397427652e-06,1.0089397411160827e-06,1.0089397411160827e-06
355,357,1.2537246774450996e-08,4.846378918903238e-11,6.41770552603534e-13,6.733072030012615e-09,3.07978058593013e-13,5.127154961492771e-13,9.328177973248629e-07,9.332278328929751e-07,9.332278328929751e-07
356,358,1.9591768501947142e-08,5.151146574783831e-11,2.7272644838722607e-13,1.4023591732808044e-08,4.30215867381568e-13,1.2462279832161374e-13,8.626285899586529e-07,8.630077726939823e-07,8.630077726939823e-07
357,359,1.3101293661743135e-08,5.325802704710821e-11,6.528459454305036e-13,6.770583565115523e-09,3.0849754723819746e-13,5.197950874423084e-13,7.975454513314699e-07,7.978960256914038e-07,7.978960256914038e-07
358,360,1.9486221027971553e-08,4.539101716948693e-11,2.721290084218312e-13,1.414252280937892e-08,4.3005414959773596e-13,1.2560162737133125e-13,7.372106615993997e-07,7.375347147996219e-07,7.375347147996219e-07
359,361,1.1566385695947324e-08,4.771179655706197e-11,6.443965186820384e-13,6.808632296316187e-09,3.0338435353227806e-13,5.26813709933132e-13,6.81290514911912e-07,6.81589987482153e-07,6.81589987482153e-07
360,362,2.1462414221449955e-08,5.167092110850396e-11,2.6428034862808007e-13,1.4251485291870129e-08,4.275790765372346e-13,1.2642896001384228e-13,6.294737848886834e-07,6.29750480553945e-07,6.29750480553945e-07
361,363,1.1665904386180126e-08,4.7300348395504016e-11,6.427081721926357e-13,6.839311014686252e-09,3.0234964677832757e-13,5.33824217603702e-13,5.814702825844272e-07,5.817258775123366e-07,5.817258775123366e-07
362,364,1.9028286543926216e-08,5.20680736435425e-11,2.4413124704540683e-13,1.4354386162811147e-08,4.253165405326443e-13,1.2708161323635402e-13,5.370095017545947e-07,5.372455532072632e-07,5.372455532072632e-07
363,365,1.2189936649268862e-08,4.9089479445424764e-11,6.717678294840055e-13,6.860100468538262e-09,2.9769010047593493e-13,5.400854196057224e-13,4.958393464997419e-07,4.960573009263378e-07,4.960573009263378e-07
364,366,1.9210733060727246e-08,4.89756920284574e-11,2.365291564327265e-13,1.4433128725011888e-08,4.2316155501065547e-13,1.2754751982867765e-13,4.577249366193166e-07,4.5792613722351187e-07,4.5792613722351187e-07
365,367,1.173465373493637e-08,4.918359424208169e-11,7.124940746950228e-13,6.873244683384161e-09,2.941375044199629e-13,5.45663465770578e-13,4.2244748624731706e-07,4.226331800618195e-07,4.226331800618195e-07
366,368,2.034250871042919e-08,5.0678365069894635e-11,2.5690505676046236e-13,1.4493811123055065e-08,4.220137263914106e-13,1.278229480459887e-13,3.8980325157285976e-07,3.8997459607139856e-07,3.8997459607139856e-07
367,369,1.2061487666903054e-08,5.3772289541112355e-11,6.914566207525011e-13,6.883811780663304e-09,2.908331402604844e-13,5.513082919434705e-13,3.5960254366876124e-07,3.5976061294414457e-07,3.5976061294414457e-07
368,370,1.9364917885622877e-08,4.687978911000967e-11,2.604059177564013e-13,1.4546282762280714e-08,4.1932107482719856e-13,1.279010772511268e-13,3.316688026610937e-07,3.3181459319630247e-07,3.3181459319630247e-07
369,371,1.1217511785360157e-08,4.725915411067948e-11,6.563997245816633e-13,6.890878312172722e-09,2.866679182974196e-13,5.567465450378996e-13,3.058377296726925e-07,3.059721657304051e-07,3.059721657304051e-07
370,372,1.9708530335569222e-08,5.0787519632961386e-11,2.719144260050213e-13,1.4583772140133042e-08,4.161163222016617e-13,1.2776037101767315e-13,2.8195647316422077e-07,2.820804118186808e-07,2.820804118186808e-07
371,373,1.1848723282532806e-08,4.884706307261042e-11,6.495217597082054e-13,6.8843542798677245e-09,2.828290792836852e-13,5.612123200136206e-13,2.598828664779341e-07,2.5999710231166765e-07,2.5999710231166765e-07
372,374,1.788107004588005e-08,4.887632882780011e-11,2.814366182001392e-13,1.4599158553343597e-08,4.1005239169525587e-13,1.2739878892820614e-13,2.3948471356211597e-07,2.3958998304867727e-07,2.3958998304867727e-07
373,375,1.2423159894746898e-08,4.8215681685051374e-11,6.505520349186237e-13,6.871591634957783e-09,2.778626863974537e-13,5.651414863335169e-13,2.2063912001864116e-07,2.2073610561130898e-07,2.2073610561130898e-07
374,376,1.9628421835373516e-08,4.7314561477825765e-11,2.8457257059941973e-13,1.4593513614529641e-08,4.045034104753097e-13,1.2682467172704688e-13,2.0323186677257996e-07,2.033212007177401e-07,2.033212007177401e-07
375,377,1.0933904218269132e-08,4.670112398669752e-11,6.668975219622876e-13,6.8578522949182186e-09,2.737098867125617e-13,5.69174012343265e-13,1.8715682381152576e-07,1.8723909170435299e-07,1.8723909170435299e-07
376,378,1.9423618961108486e-08,5.0552784158594144e-11,2.715634160951659e-13,1.4579482257871072e-08,3.9914662687350955e-13,1.2604775791240727e-13,1.723154015837384e-07,1.7239114568273126e-07,1.7239114568273126e-07
377,379,1.1609980688861565e-08,4.6258424454889346e-11,6.654736307261258e-13,6.834684900851693e-09,2.6788166730855086e-13,5.725923514419843e-13,1.586160377785245e-07,1.5868576009444595e-07,1.5868576009444595e-07
378,380,1.879781260288669e-08,4.4859431608693586e-11,2.7455901216145137e-13,1.4547345288902014e-08,3.94113083916743e-13,1.2507256288729413e-13,1.4597371733988408e-07,1.4603788251371606e-07,1.4603788251371606e-07
379,381,1.245685874904156e-08,4.598732311998435e-11,6.690957451256234e-13,6.798211635617637e-09,2.616991331055501e-13,5.747894715476425e-13,1.3430952368555488e-07,1.3436856166918387e-07,1.3436856166918387e-07
380,382,1.945652589455986e-08,4.9580675484267035e-11,2.8411824067947416e-13,1.4489750087317697e-08,3.877658265968079e-13,1.2390208799907534e-13,1.235502192185415e-07,1.2360452777105084e-07,1.2360452777105084e-07
381,383,1.1081878520923483e-08,4.676601582691429e-11,6.640396567895216e-13,6.757300353984937e-09,2.548755925294989e-13,5.76643933428427e-13,1.1362785332723284e-07,1.1367780033888508e-07,1.1367780033888508e-07
