,cl_TT,cl_EE,cl_BB,cl_TE
93,1.5978610294291293,0.0004348353284223495,0.0,-0.01201740930691272
94,1.5835281404118058,0.00043567619336928095,0.0,-0.012178460481152415
95,1.5695880153317483,0.00043635306994382244,0.0,-0.012332722418793728
96,1.5560211656880052,0.00043686683687893274,0.0,-0.012480240875567365
97,1.5428139004974684,0.0004372180299311923,0.0,-0.012621066176123283
98,1.5299577908742963,0.0004374068740987947,0.0,-0.012755252671057017
99,1.5174265279794097,0.00043743467221222664,0.0,-0.012882812939034578
100,1.5052176581661534,0.00043730414411961057,0.0,-0.013003766164611557
101,1.4933154811990614,0.00043701623800339854,0.0,-0.013118137479566251
102,1.4817094129214308,0.0004365677296399554,0.0,-0.013226085585814675
103,1.470380950306402,0.00043596838833552716,0.0,-0.013327470758879086
104,1.459320890685502,0.0004352109624168745,0.0,-0.013422417424072831
105,1.4485163858827381,0.00043430101074476906,0.0,-0.01351092643766249
106,1.437955257106091,0.0004332398805301793,0.0,-0.013592965508214056
107,1.4276259555259112,0.0004320328663770863,0.0,-0.01366862791735307
108,1.4175137028904892,0.0004306773847149188,0.0,-0.0137379301307725
109,1.407615815724867,0.00042917868596765334,0.0,-0.013800856049927042
110,1.3979185311216291,0.0004275344138768973,0.0,-0.013857507382662029
111,1.3884124313440234,0.00042574972244915096,0.0,-0.013907947180203387
112,1.3790919568906226,0.000423829403455674,0.0,-0.013952128222571107
113,1.3699482182995009,0.0004217710133129759,0.0,-0.013990185887735887
114,1.3609727698102354,0.0004195758344084935,0.0,-0.014022114272078365
115,1.3521575846397602,0.000417251943562623,0.0,-0.014047980808234207
116,1.343498355667674,0.0004148003437846506,0.0,-0.01406785363350806
117,1.334987659773412,0.00041221881091140536,0.0,-0.014081768752042994
118,1.326615221289591,0.00040951501670308195,0.0,-0.014089764741022946
119,1.3183776411137516,0.0004066899119830766,0.0,-0.014091945725917291
120,1.3102685203256221,0.00040374759383851534,0.0,-0.01408835158649859
121,1.3022817667344007,0.00040068893030402436,0.0,-0.014079024204791766
122,1.29440856739054,0.0003975178358124156,0.0,-0.014064067477566618
123,1.2866465024838907,0.0003942380649051913,0.0,-0.014043523804965333
124,1.2789903027365164,0.0003908503031882525,0.0,-0.01401743713773644
125,1.2714320749944985,0.0003873610159761418,0.0,-0.013985910227280966
126,1.2639699919717693,0.0003837706928085311,0.0,-0.013949015214625025
127,1.2565967023925715,0.0003800854320803875,0.0,-0.013906795862522116
128,1.2493079768420554,0.0003763055496087799,0.0,-0.013859351857271576
129,1.2421024797641862,0.0003724368062533831,0.0,-0.013806753546971287
130,1.2349735810128468,0.00036847936391003097,0.0,-0.013749044033833663
131,1.2279150700183297,0.0003644386684638118,0.0,-0.013686321003562572
132,1.220929108100484,0.00036031988639252015,0.0,-0.013618659099659989
133,1.2140075923239237,0.00035612284657153716,0.0,-0.013546158543312535
134,1.207150361279037,0.0003518574582770421,0.0,-0.013468866783691464
135,1.2003522845595398,0.00034752076238473643,0.0,-0.013386930339447736
136,1.1936133532247966,0.0003431197456497657,0.0,-0.0133003686336631
137,1.1869287254815406,0.0003386562426698839,0.0,-0.013209274796962111
138,1.1802961627160882,0.0003341367518981093,0.0,-0.013113763131896895
139,1.1737111887666585,0.0003295627808863338,0.0,-0.01301392090652158
140,1.1671764426710918,0.00032493808445207,0.0,-0.01290983311751388
141,1.160685322746089,0.0003202707737480063,0.0,-0.0128016052290892
142,1.1542360333336015,0.00031555960024544165,0.0,-0.012689294620116406
143,1.1478290571482985,0.00031081002211231986,0.0,-0.01257302401347664
144,1.1414583031055607,0.00030602722499833935,0.0,-0.012452868241747158
145,1.1351244220062362,0.00030121184477976775,0.0,-0.012328878823470012
146,1.1288195438812423,0.0002963708508560767,0.0,-0.012201191286441423
147,1.1225424636219563,0.0002915087701109415,0.0,-0.01206983157320339
148,1.1162899639516988,0.0002866278425142579,0.0,-0.011934908637089112
149,1.1100589823905758,0.0002817322347028518,0.0,-0.011796486946265559
150,1.1038466039048789,0.0002768259051750828,0.0,-0.011654629436623466
151,1.0976480244109277,0.0002719125680785037,0.0,-0.01150943572344343
152,1.0914663077213893,0.00026699556887250576,0.0,-0.011360996279179903
153,1.0852985155109112,0.0002620799701822383,0.0,-0.011209397178555073
154,1.079145662258269,0.0002571705784589621,0.0,-0.011054759814008861
155,1.0730068227913367,0.0002522681930140821,0.0,-0.01089714451355876
156,1.0668848271148212,0.00024737914362195297,0.0,-0.01073666575758225
157,1.060775018490662,0.00024250393628917144,0.0,-0.010573397013963393
158,1.0546802111941442,0.00023765029313582437,0.0,-0.01040742755258883
159,1.0485977064212413,0.00023281839057998332,0.0,-0.010238843518593943
160,1.042526698548841,0.00022801368920602523,0.0,-0.010067745731867158
161,1.036462923757661,0.00022323962748287213,0.0,-0.009894196348213199
162,1.0304057695059636,0.00021849946510319306,0.0,-0.00971830736924798
163,1.0243546496031661,0.00021379969932563565,0.0,-0.009540118311336766
164,1.0183056358058875,0.0002091397669530294,0.0,-0.009359751992282946
165,1.012259975121117,0.00020452410510099394,0.0,-0.009177259821574978
166,1.0062155668292694,0.00019995692400841405,0.0,-0.008992741012442362
167,1.00017203223083,0.0001954422172942921,0.0,-0.00880627475155428
168,0.9941290098262376,0.00019098377172895644,0.0,-0.008617985524404317
169,0.9880861545733997,0.00018658517654450782,0.0,-0.008427945214222745
170,0.9820431371793705,0.00018224826376044096,0.0,-0.008236238800801265
171,0.9759980929061988,0.00017797785834298987,0.0,-0.008042948054874518
172,0.9699538407191973,0.00017377700758210117,0.0,-0.00784816699365951
173,0.9639070107189549,0.00016964859434258098,0.0,-0.007651970824336709
174,0.9578573815267212,0.00016559534439725024,0.0,-0.0074544469115430815
175,0.9518062241178133,0.00016162279626754037,0.0,-0.007255708860853651
176,0.9457518479424323,0.00015773179094718162,0.0,-0.007055821571887907
177,0.9396941815438143,0.00015392734067565654,0.0,-0.006854861275848128
178,0.9336317486582402,0.00015021131446804655,0.0,-0.006652915405232964
179,0.9275659728008401,0.0001465854676549445,0.0,-0.006450053771777775
180,0.9214968156137682,0.00014305424969269178,0.0,-0.006246371517639793
181,0.915422855470303,0.0001396204983169729,0.0,-0.006041959974719543
182,0.9093454756970939,0.00013628689519140587,0.0,-0.00583689310329237
183,0.903264645398498,0.00013305461624981105,0.0,-0.005631255500869004
184,0.8971789942880126,0.00012992743635171076,0.0,-0.005425141790831528
185,0.8910898668008671,0.0001269089351387399,0.0,-0.005218589660168425
186,0.8849959249569146,0.00012399987810270114,0.0,-0.005011714175529596
187,0.8788984877558139,0.00012120239190229884,0.0,-0.004804573715517793
188,0.872797534411928,0.00011852014990222058,0.0,-0.004597262904417941
189,0.8666917734154602,0.00011595510862071416,0.0,-0.0043898470558630795
190,0.8605824870194336,0.00011350960997482972,0.0,-0.0041824140222517835
191,0.854469659581247,0.00011118548777737913,0.0,-0.003975048066867362
192,0.848352043443521,0.00010898495619780527,0.0,-0.0037677929882447853
193,0.8422296641707274,0.00010690985668545818,0.0,-0.0035607274117212544
194,0.8361049653523469,0.00010496228013624213,0.0,-0.003353950911017195
195,0.8299767035798881,0.00010314419437687328,0.0,-0.003147523081048667
196,0.8238460552407062,0.00010145744928794637,0.0,-0.0029415365694645283
197,0.8177141507409188,9.990401625359496e-05,0.0,-0.0027360567587596447
198,0.8115820762077632,9.84855167812638e-05,0.0,-0.0025311579077771196
199,0.8054474264990298,9.720346875964423e-05,0.0,-0.0023268996892401163
200,0.7993135823881291,9.605929077218283e-05,0.0,-0.0021233734007168746
201,0.7931792635083537,9.505462774123829e-05,0.0,-0.0019206205648832715
202,0.7870442718021337,9.419062023408603e-05,0.0,-0.0017187330065927225
203,0.7809061859169263,9.346852963884046e-05,0.0,-0.0015177425948803725
204,0.7747670564589958,9.288941955730167e-05,0.0,-0.0013177235055339901
205,0.7686234359117079,9.245438153261586e-05,0.0,-0.0011187359711539845
206,0.7624773772575145,9.216421112812164e-05,0.0,-0.00092082691416578
207,0.7563276662244356,9.201995323647553e-05,0.0,-0.0007240422508600616
208,0.750174188584168,9.202236323168507e-05,0.0,-0.0005284574648923823
209,0.7440220524358628,9.217202449921282e-05,0.0,-0.00033413549917687843
210,0.7378699733650796,9.246976962006479e-05,0.0,-0.00014113971454320152
211,0.7317197864705127,9.291625889005942e-05,0.0,5.047045800081557e-05
212,0.7255742729783782,9.351178508614921e-05,0.0,0.0002406363187534978
213,0.7194341005529301,9.425699371944484e-05,0.0,0.00042930290615428404
214,0.7133009068169583,9.515236877058204e-05,0.0,0.0006164168580272614
215,0.7071752813082931,9.61973518559979e-05,0.0,0.0008019234015499445
216,0.7010558350280351,9.739342025457205e-05,0.0,0.0009857691773665568
217,0.6949431650733751,9.873992591804794e-05,0.0,0.0011679002606042625
218,0.6888378454020184,0.00010023620696725946,0.0,0.0013482794878568205
219,0.6827394763102972,0.00010188349122092234,0.0,0.0015268486226346608
220,0.6766476706520179,0.00010368104056810817,0.0,0.0017035726836435922
221,0.6705639221799334,0.00010562810698339953,0.0,0.0018783903426304281
222,0.6644868917763675,0.00010772578539143295,0.0,0.0020512799338253296
223,0.6584180394353264,0.00010997234306349975,0.0,0.0022221751147652943
224,0.6523587721258665,0.00011236789267325148,0.0,0.002391048723370784
225,0.6463095437508547,0.00011491070481672915,0.0,0.002557838940927546
226,0.6402698962266341,0.0001176017580428009,0.0,0.002722522330017746
227,0.6342411574225448,0.00012044019100562765,0.0,0.0028850501585018402
228,0.6282237285760629,0.00012342426022653034,0.0,0.0030453846425950765
229,0.622218865554267,0.00012655399116238083,0.0,0.0032034897840620617
230,0.6162260517288398,0.00012982851263352237,0.0,0.0033593313075632463
231,0.6102464974735481,0.00013324523907960788,0.0,0.003512868039705688
232,0.6042813693285511,0.00013680418766416708,0.0,0.0036640691903846536
233,0.598330108273016,0.0001405045026255895,0.0,0.0038128970961791783
234,0.5923930055331802,0.0001443444921032713,0.0,0.00395931586609761
235,0.586471994515764,0.00014832331849098476,0.0,0.004103307869657493
236,0.5805656587820036,0.00015244014275336913,0.0,0.0042448319586912454
237,0.5746766942298864,0.00015669168368437412,0.0,0.004383857001305767
238,0.568804476442182,0.00016107716120250976,0.0,0.004520361480497661
239,0.5629499986215044,0.00016559419274342856,0.0,0.004654317101998143
240,0.5571134241656424,0.0001702428279182241,0.0,0.004785681143596431
241,0.5512949075247197,0.00017502072653505373,0.0,0.004914452158858016
242,0.545496156027336,0.00017992559839891117,0.0,0.005040590230912494
243,0.5397172690634797,0.0001849559764659773,0.0,0.005164072745484524
244,0.5339583389005749,0.00019010964799219483,0.0,0.005284893703522687
245,0.5282209748281735,0.00019538520897075608,0.0,0.005403024961365737
246,0.522505974728696,0.00020077900906962612,0.0,0.005518454913273879
247,0.5168126072383423,0.00020629049038395968,0.0,0.0056311653456041
248,0.5111431352429465,0.0002119176025712694,0.0,0.005741131703772277
249,0.5054967940834326,0.00021765686225154888,0.0,0.005848352865668751
250,0.49987503498488,0.00022350780269778423,0.0,0.005952806299120942
251,0.4942770720061125,0.000229465625502151,0.0,0.006054463633003905
252,0.48870354786352055,0.0002355293936447745,0.0,0.006153320318039698
253,0.48315435773641024,0.00024169606668479133,0.0,0.006249358360196719
254,0.47763081443554745,0.0002479640983277562,0.0,0.006342553742257435
255,0.47213137000567884,0.00025432985986163195,0.0,0.006432904819250393
256,0.46665731361139634,0.0002607919118902037,0.0,0.006520396537942175
257,0.4612091973511108,0.00026734745568057614,0.0,0.0066050356082861
258,0.4557882397051964,0.00027399307346326926,0.0,0.006686787772559805
259,0.45039493485275217,0.0002807274830528011,0.0,0.006765756828408326
260,0.44503111191757827,0.00028754739351945045,0.0,0.006841800071729338
261,0.43969652315094493,0.00029445027053442307,0.0,0.006915048492498037
262,0.43439292467155805,0.0003014336416112906,0.0,0.006985429483613853
263,0.4291206905413212,0.00030849509450014956,0.0,0.0070530055238771
264,0.42388017837811826,0.0003156316184553895,0.0,0.007117706270061655
265,0.4186710775966754,0.0003228396272418496,0.0,0.007179659629582657
266,0.4134937289868005,0.00033011627620091775,0.0,0.007238731217084509
267,0.4083491006739048,0.00033745815052646966,0.0,0.007294919607505627
268,0.4032368512360548,0.0003448625628416597,0.0,0.0073483514665269025
269,0.39815664396641337,0.0003523268941917255,0.0,0.0073988969277409625
270,0.39310877534372723,0.0003598473351590112,0.0,0.0074466817963109245
271,0.3880947759766687,0.00036742142586386863,0.0,0.007491579081991201
272,0.3831136490955085,0.00037504614962558295,0.0,0.007533713698586499
273,0.3781674961514406,0.00038271672391096607,0.0,0.007573022914714168
274,0.37325530026023535,0.0003904315488470918,0.0,0.00760962939339937
275,0.3683778866646618,0.0003981866390366271,0.0,0.007643410266190285
276,0.36353665345084757,0.00040597932003242254,0.0,0.007674487309857551
277,0.35873116103186314,0.0004138063901533536,0.0,0.0077028000173926855
278,0.35396157002682005,0.00042166473313614064,0.0,0.007728349337706916
279,0.34922862008791605,0.0004295501379103066,0.0,0.0077512544118205915
280,0.34453302456014995,0.00043745909258340374,0.0,0.0077714559764756885
281,0.3398743097817501,0.0004453893415908755,0.0,0.007789012976785259
282,0.33525316313998005,0.000453336382608088,0.0,0.007803925439511754
283,0.3306702473648591,0.0004612975539541509,0.0,0.007816193780004954
284,0.3261250639751034,0.0004692696970636032,0.0,0.007825818788655826
285,0.3216182521339425,0.0004772491743833869,0.0,0.007832858085182236
286,0.31714986710512216,0.0004852330082384023,0.0,0.00783736807539577
287,0.3127210709316973,0.0004932166313493361,0.0,0.007839348289415298
288,0.30833132903194455,0.000501197813664203,0.0,0.00783874332279026
289,0.3039806651626651,0.0005091727384081733,0.0,0.00783571935958554
290,0.299670188022162,0.0005171382388949756,0.0,0.00783016564204567
291,0.295399887050682,0.0005250923191240186,0.0,0.007822191492336674
292,0.29116920826514253,0.0005330249662858461,0.0,0.007811795988085059
293,0.28697867616033956,0.0005409414061292432,0.0,0.007799032015805361
294,0.2828287956948288,0.0005488361082900714,0.0,0.007783845185198464
295,0.27871899812658163,0.0005566984195607874,0.0,0.007766341092444265
296,0.2746497721024444,0.0005645336893952171,0.0,0.007746518070056046
297,0.27062054721418827,0.0005723315189948207,0.0,0.007724322771903382
298,0.26663231344366856,0.0005800921270099688,0.0,0.007699858639986665
299,0.26268500236597075,0.0005878105967338478,0.0,0.007673175344209493
300,0.25877854198724687,0.0005954821461548853,0.0,0.00764427053442655
301,0.25491336109432583,0.000603112300049279,0.0,0.0076131924506745155
302,0.25108986205097084,0.0006106864732813254,0.0,0.0075799866410405925
303,0.24730792884470215,0.0006182105118744337,0.0,0.007544697316506731
304,0.24356793999708753,0.0006256801799576494,0.0,0.0075073678077694495
305,0.23987025892289024,0.0006330913580451726,0.0,0.007467991223560234
306,0.23621425351099865,0.0006404449443020955,0.0,0.007426610149687965
307,0.23260076441352087,0.0006477320760373961,0.0,0.007383266329418324
308,0.22902963723716013,0.0006549538080437019,0.0,0.007338000681730886
309,0.22550071628940682,0.0006621063661512236,0.0,0.007290853319134534
310,0.22201336671174288,0.0006691813012916814,0.0,0.0072418635650530645
311,0.2185688642499887,0.0006761846349772506,0.0,0.007190974991648563
312,0.21516608780398652,0.0006831080887949465,0.0,0.007138321579898047
313,0.21180581506614052,0.0006899529804222129,0.0,0.007083893479589327
314,0.20848786723281926,0.0006967112851398848,0.0,0.007027727894073195
315,0.2052116019337419,0.0007033798195125053,0.0,0.006969861302026964
316,0.20197776820844415,0.0007099646922294349,0.0,0.006910329472836594
317,0.19878617701709633,0.0007164535807478921,0.0,0.006849213204284612
318,0.195637093452114,0.0007228481107404759,0.0,0.006786500599452338
319,0.19252986800412455,0.0007291453630767783,0.0,0.006722225396515942
320,0.18946431110592976,0.0007353469894107094,0.0,0.006656465558182965
321,0.18644157104003953,0.0007414456919774884,0.0,0.006589252702374651
322,0.18346010360484483,0.0007474387959974236,0.0,0.006520573513411669
323,0.18052104079816142,0.0007533237039868339,0.0,0.006450503272096094
324,0.1776232931207639,0.0007590978938960834,0.0,0.006379115582560391
325,0.17476753354899002,0.0007647632689109137,0.0,0.006306395377011796
326,0.17195311655173717,0.000770317373087832,0.0,0.006232414603814202
327,0.1691802673963084,0.0007757535230983459,0.0,0.0061571576354069206
328,0.16644877406613115,0.00078106948234333,0.0,0.006080694819911788
329,0.16375842511433578,0.0007862673282317389,0.0,0.006003137422010807
330,0.16110943185748575,0.0007913406578609024,0.0,0.00592442529525236
331,0.15850115682249732,0.0007962916273247161,0.0,0.005844625745266969
332,0.1559338076025307,0.0008011181831907609,0.0,0.00576376288031262
333,0.1534067531947027,0.0008058141874007246,0.0,0.00568194328180985
334,0.15092019762887957,0.0008103819046983899,0.0,0.005599147455145715
335,0.14847433586075875,0.0008148153648517502,0.0,0.005515438419170208
336,0.14606853932621244,0.0008191168987317049,0.0,0.005430837073915808
337,0.14370259495687468,0.0008232847469154903,0.0,0.005345444911275605
338,0.1413762905362265,0.0008273172049117317,0.0,0.005259240364141637
339,0.13908981492474834,0.0008312126218559929,0.0,0.005172322515328103
340,0.1368429506430677,0.0008349733780370504,0.0,0.0050847086438011975
341,0.13463508565215146,0.000838589945325702,0.0,0.00499641569923476
342,0.13246601137350414,0.0008420648283562697,0.0,0.0049074603086431265
343,0.13033552013074284,0.000845396578344835,0.0,0.00481793698291888
344,0.12824301641168737,0.0008485799066033752,0.0,0.004727821496242384
345,0.1261883010724254,0.0008516173904962162,0.0,0.004637167538643539
346,0.12417117578061096,0.0008545038770222353,0.0,0.004545989198192399
347,0.12219106092335937,0.0008572419873214021,0.0,0.004454338503997699
348,0.12024776635084389,0.0008598228998128249,0.0,0.004362228358110581
349,0.11834148040582912,0.0008622568960994621,0.0,0.004269784744925085
350,0.11647163235611387,0.000864539014941545,0.0,0.004176980587903847
351,0.11463841115929083,0.0008666718955140598,0.0,0.004083901129248934
352,0.11284163991916275,0.000868654434438128,0.0,0.003990591088709862
353,0.1110807762265662,0.0008704855713790674,0.0,0.003897056904089949
354,0.10935565362899087,0.0008721679563926563,0.0,0.003803415063726483
355,0.10766647121387724,0.0008736968906953508,0.0,0.00370963339719721
356,0.1060123308231902,0.000875075057246516,0.0,0.0036157530924791265
357,0.10439307320039556,0.0008763014822346851,0.0,0.00352181443524378
358,0.10280853938254587,0.0008773752273500086,0.0,0.0034278568275133195
359,0.10125821356176185,0.000878291817404765,0.0,0.0033338830904271056
360,0.09974158812685216,0.0008790539935204213,0.0,0.003239967022078489
361,0.0982585167516137,0.0008796609184924713,0.0,0.003146060700050263
362,0.09680850197327959,0.0008801117874128612,0.0,0.003052254254021422
363,0.09539175294892611,0.0008804058269129143,0.0,0.0029585764481135585
364,0.0940070814182619,0.0008805457691860171,0.0,0.0028650588852769873
365,0.09265504993583458,0.0008805308450870141,0.0,0.0027717393817667186
366,0.09133483116654359,0.0008803603157636245,0.0,0.0026786549198124046
367,0.09004629650827704,0.000880036890517818,0.0,0.0025858348274850743
368,0.08878897733713051,0.0008795564335558117,0.0,0.0024933179803129264
369,0.08756241235223254,0.0008789284387524945,0.0,0.002401135631088264
370,0.08636682019194188,0.0008781420275919415,0.0,0.002309314972351848
371,0.08520107387755321,0.000877209987104427,0.0,0.0022178926234233897
372,0.08406539897974426,0.0008761215498326769,0.0,0.0021268944077842793
373,0.08295902067227344,0.0008748860509576627,0.0,0.0020363521859645653
374,0.08188183655131741,0.0008735027629134651,0.0,0.0019462971065038212
375,0.08083308887144297,0.0008719709859159971,0.0,0.001856749794686772
376,0.07981268502168565,0.0008702900473315489,0.0,0.001767743431336083
377,0.0788205319714111,0.0008684625418386192,0.0,0.0016793007340852766
378,0.07785556916397116,0.000866487798230259,0.0,0.0015914471224881949
379,0.07691803867956246,0.0008643651714407135,0.0,0.0015042106441663042
380,0.07600753728320464,0.0008620972320972949,0.0,0.001417615522430582
381,0.07512335054963602,0.0008596865093387658,0.0,0.0013316822520587984
382,0.07426540811317046,0.0008571260204207857,0.0,0.0012464371639879961
383,0.07343332487324002,0.0008544277829510919,0.0,0.001161905989992964
384,0.07262640913650006,0.0008515879558781714,0.0,0.0010781169990959727
385,0.07184429223947753,0.0008486090050506755,0.0,0.0009950916037042732
386,0.07108692033611723,0.0008454964492291137,0.0,0.0009128599939576402
387,0.07035393107256432,0.0008422495519573276,0.0,0.0008314424507881788
388,0.06964435540732411,0.0008388737239037309,0.0,0.0007508648992494904
389,0.0689581557128168,0.0008353681855226336,0.0,0.0006711496264223055
390,0.06829499033783326,0.0008317352128379822,0.0,0.0005923184002762208
391,0.06765452275664557,0.0008279770457123764,0.0,0.0005143924799664218
392,0.06703582167975888,0.0008240928894530811,0.0,0.000437392625917662
393,0.06643916643848052,0.0008200879427670881,0.0,0.0003613361258298265
394,0.0658636415385051,0.0008159613715416482,0.0,0.00028623984834936817
395,0.06530893899702796,0.0008117123676037063,0.0,0.0002121261592491411
396,0.06477475540960712,0.0008073489655136219,0.0,0.00013901073116831007
397,0.06426049943256208,0.0008028673506765556,0.0,6.691148139006005e-05
398,0.06376617195085714,0.0007982725226530015,0.0,-4.156141819547068e-06
399,0.06329119327742529,0.0007935635995996257,0.0,-7.41756255902347e-05
400,0.062835281855101,0.0007887483685224006,0.0,-0.00014313161032094229
401,0.06239816379624003,0.000783822976032968,0.0,-0.00021100939077203874
402,0.06197929797960056,0.0007787921000606934,0.0,-0.00027779434738425785
403,0.06157843991198373,0.0007736603069602711,0.0,-0.00034347334918188106
